Nelson,Super Stars,ProSet Super Stars,NA,83,,,4
Bill & Ted,Super Stars,ProSet Super Stars,NA,NA,,,4
Little Mermaid,Super Stars,ProSet Super Stars,NA,NA,,,4
Little Mermaid,Super Stars,ProSet Super Stars,NA,NA,,,4
Tom Barrasso,Hockey,ProSet  ,1991,186,,,4
Patrick Roy,Hockey,ProSet  ,1991,125,,,4
Patrick Roy,Hockey,Sports Illustrated For Kids,1991,93,,,4
Richard Petty,Racing,ProSet  ,1991,47,,,4
Cart 26 Quaker State,Racing,ProSet  ,1991,98,,,4
Curtis Strange ,Golf,ProSet  ,1991,75,,,4
Charles Haley,Football,Pacific,1991,459,,,3
Johnny Holland,Football,Pacific,1991,106,,,3
Mike Pritchard,Football,Pacific,1991,10,,,3
Kent Hull,Football,Pacific,1991,23,,,3
Frank Minnifield,Football,Pacific,1991,59,,,3
John Gesek,Football,Pacific,1991,70,,,3
David Treadwell,Football,Pacific,1991,81,,,3
Kelvin Pritchett,Football,Pacific,1991,95,,,3
Ernest Givins,Football,Pacific,1991,117,,,3
Michael Carter,Football,Pacific,1991,456,,,3
Dave Waymer,Football,Pacific,1991,474,,,3
Bruce Reimers,Football,Pacific,1992,49,,,3
Clay Matthews,Football,Pacific,1992,60,,,3
Steve Beuerlein,Football,Pacific,1992,71,,,3
Kenny Walker,Football,Pacific,1992,82,,,3
William White,Football,Pacific,1992,96,,,3
Esera Tuaolo,Football,Pacific,1992,107,,,3
Tony Jones,Football,Pacific,1992,118,,,3
Moe Gardner,Football,Pacific,1992,11,,,3
Jeff Wright,Football,Pacific,1992,24,,,3
Tom Waddle,Football,Pacific,1992,37,,,3
Erik Wilhelm,Football,Pacific,1992,50,,,3
Kevin Mack,Football,Pacific,1992,61,,,3
Vinson Smith,Football,Pacific,1992,72,,,3
Mike Utley,Football,Pacific,1992,97,,,3
Greg Lewis,Football,Pacific,1992,83,,,3
Shaun Gayle,Football,Pacific,1992,36,,,3
Bryan Millard,Football,Pacific,1992,6,,,3
Johnny Jackson,Football,Pacific,1992,461,,,3
Jerry Rice,Football,Pacific,1991,467,,,4
Michael Carter,Football,Pacific,1991,456,,,4
John Taylor,Football,Pacific,1991,469,,,4
Tim Brown,Football,Pacific,1991,228,,,4
Chris Jacke,Football,Pacific,1991,157,,,4
Percy Snow,Football,Pacific,1991,224,,,4
Steve Sewell,Football,Pacific,1991,125,,,4
Tony Tolbert,Football,Pacific,1991,109,,,4
Russ Grimm,Football,Pacific,1991,522,,,4
Mark Jackson,Football,Pacific,1991,118,,,4
Lewis Billups,Football,Pacific,1991,58,,,4
Paul Skansi,Football,Pacific,1991,494,,,4
Pat Harlow,Football,Pacific,1991,343,,,4
Darrel Thompson,Football,Pacific,1991,167,,,4
Scott Secules,Football,Pacific,1991,282,,,4
Eric Ball,Football,Pacific,1991,57,,,4
Mike Stonebreaker,Football,Pacific,1991,540,,,4
Bobby Bowden,Football,Collegiate Collection,1991,58,,Florida State / Coach,4
Mike Good,Football,Collegiate Collection,1991,155,,Florida State,4
Bobby Anderson,Football,Collegiate Collection,1991,180,,Florida State,4
Mike Martin,Football,Collegiate Collection,1991,15,,Florida State,4
Paul Piurowski,Football,Collegiate Collection,1991,40,,Florida State,4
Stan Shiver,Football,Collegiate Collection,1991,35,,Florida State,4
Dale McCullers,Football,Collegiate Collection,1991,140,,Florida State,4
World Series Trivia / The First Ever,Baseball,Score,1991,39,,Flipflash card,3
World Series Trivia / Yankee Slaughter,Baseball,Score,1991,54,,Flipflash card,3
World Series Trivia / Baker Belts 'Em,Baseball,Score,1991,44,,Flipflash card,3
World Series Trivia / Sherry Saves Four,Baseball,Score,1991,20,,Flipflash card,3
World Series Trivia / Five in A Row,Baseball,Score,1991,15,,Flipflash card,3
World Series Trivia / Cubs Last Hurrah,Baseball,Score,1991,41,,Flipflash card,3
World Series Trivia / Dizzy And Daffy,Baseball,Score,1991,27,,Flipflash card,3
World Series Trivia / Payback Time,Baseball,Score,1991,34,,Flipflash card,3
World Series Trivia / Go-Go Goose,Baseball,Score,1991,51,,Flipflash card,3
World Series Trivia / No More Miracles,Baseball,Score,1991,13,,Flipflash card,3
World Series Trivia / Reggie! Reggie!,Baseball,Score,1991,8,,Flipflash card,3
World Series Trivia / Mickey Stacks The Cards,Baseball,Score,1991,1,,Flipflash card,3
World Series Trivia / Pepper Runs Wild,Baseball,Score,1991,25,,Flipflash card,3
Tony Gwynn,Baseball,Topps,1987,106,,Mini card  / Topps Spring Fever Baseball,3
George Brett,Baseball,Topps,1987,254,,Mini card  / Topps Spring Fever Baseball,3
Mike Schmidt,Baseball,Topps,1987,116,,Mini card  / Topps Spring Fever Baseball,3
Willie Mays,Baseball,Topps,1987,8,,Kmart / 25th Anniversary,3
Barry Bonds,Baseball,Post Cereal ,1991,21 of 30,,Post Cereal,3
Tony Gwynn,Baseball,Post Cereal ,1991,10 of 30,,Post Cereal,3
Tony Gwynn,Baseball,Post Cereal ,1990,5 of 30,,Post Cereal,3
Cal Ripken Jr.,Baseball,Post Cereal ,1990,21 of 30,,Post Cereal,3
Alan Trammell,Baseball,Post Cereal ,1990,28 of 30,,Post Cereal,3
Mike LaValliere,Baseball,SportFlics,1987,193,,Flipflash card,3
Kelly Downs,Baseball,SportFlics,1987,203,,Flipflash card,3
Willie Stargell Diamond Kind Puzzle,Baseball,Leaf,NA,"57, 56, 55",,Willie Stargell Puzzle Pieces,3
Willie Stargell Diamond Kind Puzzle,Baseball,Leaf,NA,"22, 23, 24",,Willie Stargell Puzzle Pieces,3
Carl Yastrzemski Diamond Kind Puzzle,Baseball,Leaf,NA,"58, 59, 60",,Carl Yastrzemski  Puzzle Pieces,3
Willie Stargell Diamond Kind Puzzle,Baseball,Leaf,NA,"22, 23, 24",,Willie Stargell Puzzle Pieces,3
Willie Stargell Diamond Kind Puzzle,Baseball,Leaf,NA,"31, 32, 33",,Willie Stargell Puzzle Pieces,3
Willie Stargell Diamond Kind Puzzle,Baseball,Leaf,NA,"19, 20, 21",,Willie Stargell Puzzle Pieces,3
Willie Stargell Diamond Kind Puzzle,Baseball,Leaf,NA,"34, 35, 36",,Willie Stargell Puzzle Pieces,3
Carl Yastrzemski Diamond Kind Puzzle,Baseball,Leaf,NA,"1, 2, 3",,Carl Yastrzemski  Puzzle Pieces,3
Willie Stargell Diamond Kind Puzzle,Baseball,Leaf,NA,"22, 23, 24",,Willie Stargell Puzzle Pieces,3
Carl Yastrzemski Diamond Kind Puzzle,Baseball,Leaf,NA,"19, 20, 21",,Carl Yastrzemski  Puzzle Pieces,3
Willie Stargell Diamond Kind Puzzle,Baseball,Leaf,NA,"31, 32, 33",,Willie Stargell Puzzle Pieces,3
Willie Stargell Diamond Kind Puzzle,Baseball,Leaf,NA,"34, 35, 36",,Willie Stargell Puzzle Pieces,3
Carl Yastrzemski Diamond Kind Puzzle,Baseball,Leaf,NA,"40, 41, 42",,Carl Yastrzemski  Puzzle Pieces,3
Joe Morgan,Baseball,Score,1990,5 of 56,,Flipflash card / mini card,3
Ernie Banks,Baseball,Score,1990,45 of 56,,Flipflash card / mini card,3
Dale Murphy,Baseball,Score,1990,2 of 56,,Flipflash card / mini card,3
Roger Clemens,Baseball,Score,1990,35 of 56,,Flipflash card / mini card,3
Sandy Koufax,Baseball,Score,1990,12 of 56,,Flipflash card / mini card,3
Hank Greenberg,Baseball,Score,1990,33 of 56,,Flipflash card / mini card,3
Orlando Cepeda,Baseball,Score,1990,9 of 56,,Flipflash card / mini card,3
Roberto Clemente,Baseball,Score,1990,47 of 56,,Flipflash card / mini card,3
Robin Yount,Baseball,Score,1990,38 of 56,,Flipflash card / mini card,3
Brooks Robinson,Baseball,Score,1990,31 of 56,,Flipflash card / mini card,3
Mickey Mantle,Baseball,Score,1990,23 of 56,,Flipflash card / mini card,3
Joe Medwick,Baseball,Score,1990,52 of 56,,Flipflash card / mini card,3
Charlie Gehringer,Baseball,Score,1990,28 of 56,,Flipflash card / mini card,3
Thurman Munson,Baseball,Score,1990,14 of 56,,Flipflash card / mini card,3
Ryne Sandberg,Baseball,Score,1990,40 of 56,,Flipflash card / mini card,3
Sandy Koufax,Baseball,Score,1990,12 of 56,,Flipflash card / mini card,3
Pete Rose,Baseball,Score,1990,16 of 56,,Flipflash card / mini card,3
Frank Frisch,Baseball,Score,1990,26 of 56,,Flipflash card / mini card,3
Roy Campanella,Baseball,Score,1990,17 of 56,,Flipflash card / mini card,3
Ken Griffey Sr. / Ken Griffy Jr.,Baseball,unknown,1990,NA,,Maybe a cereal card,3
Will Clark ,Baseball,Post Cereal ,1990,7 of 30,,,5
Derek Harper,Basketball,NBA Hoops,1991,46,,,3
Todd Lichti,Basketball,NBA Hoops,1991,54,,,3
Tyrone Hill,Basketball,NBA Hoops,1991,69,,,3
Jud Buechler,Basketball,NBA Hoops,1991,133,,,3
Kurt Rambis,Basketball,NBA Hoops,1991,169,,,3
Larry Nance,Basketball,NBA Hoops,1990,78,,,3
Willie Anderson,Basketball,NBA Hoops,1990,263,,,3
Byron Scott,Basketball,NBA Hoops,1990,159,,,3
Reggie Theus,Basketball,NBA Hoops,1990,222,,,3
Roy Tarpley,Basketball,NBA Hoops,1990,88,,,3
Kelly Tripucka,Basketball,NBA Hoops,1990,59,,,3
Gerald Glass,Basketball,NBA Hoops,1991,126,,,3
Bob Weiss,Basketball,NBA Hoops,1990,305,,Coach,3
Larry Krystkowiak,Basketball,NBA Hoops,1990,177,,,3
Olden Polynice,Basketball,NBA Hoops,1990,283,,,3
LaSalle Thompson,Basketball,NBA Hoops,1991,89,,,3
Karl Malone,Basketball,NBA Hoops,1991,211,,,3
Manute Bol,Basketball,NBA Hoops,1990,424,,,3
J.R. Reid,Basketball,NBA Hoops,1990,57,,Rookie,3
Duane Causwell,Basketball,NBA Hoops,1991,182,,,3
Paul Pressey,Basketball,NBA Hoops,1990,432,,,3
Bernard Kind,Basketball,NBA Hoops,1991,254,,All-Stars 91,3
Sidney Moncrief,Basketball,NBA Hoops,1991,3,,,3
Alvin Robertson ,Basketball,NBA Hoops,1991,120,,,3
Moses Malone,Basketball,NBA Hoops,1991,318,,Moses Milestone,3
Moses Malone,Basketball,NBA Hoops,1991,318,,Moses Milestone,3
Walter Davis,Basketball,NBA Hoops,1991,173,,,3
Hersey Hawkins,Basketball,NBA Hoops,1991,161,,,3
David Wood,Basketball,NBA Hoops,1991,82,,,3
Kevin Gamble,Basketball,NBA Hoops,1991,11,,,3
Robert Parish,Basketball,NBA Hoops,1991,15,,,3
Orlando Woolridge,Basketball,NBA Hoops,1991,58,,,3
Kevin Edwards,Basketball,NBA Hoops,1991,111,,,3
Frederick Roberts,Basketball,NBA Hoops,1991,119,,,3
Chris Mullin ,Basketball,NBA Hoops,1991,268,,All-Stars 91,3
Jeff Hornacek,Basketball,NBA Hoops,1991,164,,,3
Cotton Fitzsimmons,Basketball,NBA Hoops,1990,325,,Coach,4
Gary Grant,Basketball,NBA Hoops,1990,145,,,4
Thomas Garrick,Basketball,NBA Hoops,1990,144,,,4
Sedale Threatt,Basketball,NBA Hoops,1990,196,,,4
Matt Guokas,Basketball,NBA Hoops,1990,323,,,4
Byron Scott,Basketball,NBA Hoops,1990,159,,,4
Daniel Manning,Basketball,NBA Hoops,1990,147,,,4
Jay Vincent,Basketball,NBA Hoops,1990,161,,,4
Larry Nance,Basketball,NBA Hoops,1990,78,,,4
Rodney Strickland,Basketball,NBA Hoops,1990,271,,,4
Vincent Del Negro,Basketball,NBA Hoops,1990,256,,,4
Kenny Battle,Basketball,NBA Hoops,1990,233,,,4
Orlando Woolridge,Basketball,NBA Hoops,1990,162,,,4
Derek Smith,Basketball,NBA Hoops,1990,231,,,4
Stacey King,Basketball,NBA Hoops,1990,66,,,4
Mark A. Jackson,Basketball,NBA Hoops,1990,205,,,4
Rex Chapman,Basketball,NBA Hoops,1990,51,,,4
B.J. Armstrong,Basketball,NBA Hoops,1990,60,,,4
Pervis Ellison,Basketball,NBA Hoops,1990,257,,,4
Karl Malone,Basketball,NBA Hoops,1990,292,,,4
Maurice Cheeks,Basketball,NBA Hoops,1990,202,,,4
Chucky Brown,Basketball,NBA Hoops,1990,71,,Rookie,4
A.C. Green ,Basketball,NBA Hoops,1990,17,,All-Start West,4
Jeff Martin,Basketball,NBA Hoops,1990,148,,Rookie,4
Ron Rothstein ,Basketball,NBA Hoops,1990,318,,Coach,4
Kelvin Tucker,Basketball,NBA Hoops,1990,208,,,4
Theodore Edwards,Basketball,NBA Hoops,1990,288,,Rookie,4
Rolando Blackman,Basketball,NBA Hoops,1990,82,,,4
David Wyman,Football,ProSet,1991,305,,,3
Bernie Kosar,Football,ProSet,1991,121,,,3
Ernie Jones,Football,ProSet,1991,263,,,3
Louis Lipps,Football,ProSet,1991,277,,,3
Al Smith ,Football,ProSet,1991,169,,,3
Karl Mecklenburg,Football,ProSet,1990,355,,1990 Pro Bowl,3
Ron Meyer,Football,ProSet,1990,139,,Coach,3
Joe Bugel ,Football,ProSet,1990,265,,Coach,3
Rod Rust,Football,ProSet,1990,209,,Coach,3
Brad Edelman,Football,ProSet,1990,211,,,3
Don Griffin ,Football,ProSet,1990,288,,,3
Rodney Hampton,Football,ProSet,1991,27,,,3
Thane Gash,Football,ProSet,1991,30,,,3
Andre Reed,Football,ProSet,1991,83,,,3
Richard Johnson,Football,ProSet,1991,23,,,3
Joe Gibbs,Football,ProSet,1990,333,,Coach,3
Emmit Smith,Football,ProSet,1991,1,,Little Damage,3
Mike Cofer,Football,ProSet,1990,6,,,3
Super Bowl VII,Football,ProSet,1990,7,,,3
Eric Martin,Football,ProSet,1990,216,,,3
Mike Johnson,Football,ProSet,1990,347,,1990 Pro Bowl,3
Randy Grimes,Football,ProSet,1991,60,,,3
Dan Owens,Football,ProSet,1991,70,,,3
Leslie O'Neal,Football,ProSet,1991,286,,,3
Rod Saddler,Football,ProSet,1991,266,,,3
Chip Lohmiller,Football,ProSet,1991,320,,,3
Steve DeBerg,Football,ProSet,1991,182,,,3
Lewis Billups,Football,ProSet,1991,109,,,3
Daniel Stubbs,Football,ProSet,1991,134,,,3
Albert Lewis,Football,ProSet,1991,183,,,3
John Roper,Football,ProSet,1991,56,,,3
John Taylor,Football,ProSet,1990,297,,,4
Think About It Don't Pollute,Football,ProSet,1991,376,,Ray Childress,4
Harry Hamilton,Football,ProSet,1990,311,,,4
Ravin Caldwell,Football,ProSet,1990,662,,,4
Marion Butts,Football,ProSet,1990,276,,,4
Henry Thomas,Football,ProSet,1990,196,,,4
Tim McDonald,Football,ProSet,1990,259,,,4
Bill Fralic,Football,ProSet,1990,34,,,4
Carl Lee,Football,ProSet,1990,190,,,4
Ervin Randle,Football,ProSet,1990,315,,,4
Jeff Herrod,Football,ProSet,1990,178,,,4
Jon Carter,Football,ProSet World League,1991,25,,,4
Mark Rypien,Football,ProSet,1990,330,,,4
Wayne Fontes,Football,ProSet,1990,106,,,4
Billy Ray Smith,Football,ProSet,1990,281,,,4
Eric Martin,Football,ProSet,1990,216,,,4
Carnell Lake,Football,ProSet,1990,269,,,4
Ray Childress,Football,ProSet,1990,118,,,4
Jerry Glanville,Football,ProSet,1990,38,,Coach,4
Reggie White,Football,ProSet,1990,252,,,4
Jim Lachey,Football,ProSet,1990,324,,,4
Michael Cofer,Football,ProSet,1990,99,,,4
Art McNally,Football,ProSet,1991,352,,Director Of Officiating,4
Tom White,Football,ProSet,1991,368,,Referee,4
Red Cashion,Football,ProSet,1991,358,,Referee,4
Pat Haggerty,Football,ProSet,1991,361,,Referee,4
Bob McElwee,Football,ProSet,1991,366,,Referee,4
Tom Dooley,Football,ProSet,1991,359,,Referee,4
Norm Schachter,Football,ProSet,1991,369,,Referee,4
Doug Smith,Football,ProSet,1990,418,,Pro Bowl,4
Chris Spielman,Football,ProSet,1990,419,,Pro Bowl,4
Rod Woodson,Football,ProSet,1990,377,,Pro Bowl,4
Ferrell Edmunds,Football,ProSet,1990,340,,Pro Bowl,4
John Settle,Football,ProSet,1990,37,,,4
Keith Millard,Football,ProSet,1991,220,,,4
Bill Brooks,Football,ProSet,1991,174,,,4
Felix Wright,Football,ProSet,1990,76,,,4
Mark Duper,Football,ProSet,1990,559,,,4
Art Monk,Football,ProSet,1990,328,,,4
Robert Massey,Football,ProSet,1990,589,,,4
Martin Bayless,Football,ProSet,1991,280,,,4
James Thornton,Football,ProSet,1990,457,,,4
Rod Woodson,Football,ProSet,1990,16,,,4
Leonard Smith,Football,ProSet,1990,46,,,4
Michael Brooks,Football,ProSet,1991,137,,,4
Gary Clark ,Football,ProSet,1990,321,,,4
Brent Fullwood,Football,ProSet,1990,107,,,4
Sean Landeta,Football,ProSet,1991,401,,All NFC Team,4
Kevin Porter,Football,ProSet,1991,187,,,4
Tim Irwin,Football,ProSet,1991,218,,,4
Henry Thomas,Football,ProSet,1991,222,,,4
Darrell Fullington,Football,ProSet,1991,217,,,4
Mark Carrier,Football,ProSet,1991,1,,,4
Robert Massey,Football,ProSet,1991,238,,,4
Walter Stanley,Football,ProSet,1990,666,,,4
Clarence Verdin,Football,ProSet,1991,16,,,4
Terry McDaniel,Football,ProSet,1991,192,,,4
James Dixon,Football,ProSet,1990,478,,,4
Mike Kenn,Football,ProSet,1990,428,,,4
Jankovich Hired To Rebuild Partiots,Football,ProSet,1991,344,,NFL Newsreel,4
Ed West,Football,ProSet,1990,115,,,4
Ben Bennett,Football,ProSet World League,1991,28,,,4
Steve Grogan,Football,ProSet,1991,580,,,4
Dennis Smith ,Football,ProSet,1990,372,,Pro Bowl,4
Jankovich Hired To Rebuild Partiots,Football,ProSet,1991,344,,NFL Newsreel,4
Joe Phillips,Football,ProSet,1990,631,,,4
Neil Smith,Football,ProSet,1990,147,,,4
Curt Warner,Football,ProSet,1990,555,,,4
Mark Kelso,Football,ProSet,1990,41,,,4
Franco Harris,Football,ProSet,1990,25,,,4
Eric Hill ,Football,ProSet,1990,615,,,4
David Treadwell,Football,ProSet,1990,492,,,4
Reggie Roby,Football,ProSet,1990,563,,,4
Jeff Dellenback,Football,ProSet,1990,558,,,4
Jon Hand,Football,ProSet,1990,132,,,4
Albert Bentley,Football,ProSet,1990,128,,,4
Tunch Ilkin,Football,ProSet,1990,346,,Pro Bowl,4
John Offerdahl,Football,ProSet,1990,362,,Pro Bowl,4
Jim Kelly ,Football,ProSet,1990,40,,,4
John Robinson,Football,ProSet,1990,176,,,4
Anthony Parker,Football,ProSet World League,1991,20,,,4
Jim Wilks,Football,ProSet,1990,220,,,4
Mark Collins,Football,ProSet,1991,57,,,4
Anthony Munoz,Football,ProSet,1991,116,,,4
Joey Browner,Football,ProSet,1991,399,,All NFC Team,4
Perry Williams,Football,ProSet,1990,600,,,4
Henry Thomas,Football,ProSet,1990,196,,,4
Tyrone Braxton,Football,ProSet,1990,87,,,4
Andre Reed,Football,ProSet,1991,81,,,4
John Gesek,Football,ProSet,1991,130,,,4
John Offerdahl,Football,ProSet,1990,562,,,4
Super Bowl IV,Football,ProSet,1990,4,,,4
Kevin Call,Football,ProSet,1990,522,,,4
Terry Bradshaw,Football,ProSet,1990,13,,,4
J.T. Smith,Football,ProSet,1990,263,,,4
Deion Sanders,Football,ProSet,1990,36,,,4
Duane Bickett,Football,ProSet,1990,130,,,4
Tom Newberry ,Football,ProSet,1990,170,,,4
Perry Kemp,Football,ProSet,1990,111,,,4
Super Bowl XXII,Football,ProSet,1990,22,,,4
Ken Norton,Football,ProSet,1991,133,,,4
Bruce Hill,Football,ProSet,1991,311,,,4
Michael Irvin,Football,Score,1991,452,,,1
Chris Smith,Football,Score,1991,316,,,1
Aaron Craver,Football,Score,1991,564,,,1
Aaron Craver,Football,Score,1991,564,,,1
Scott Miller,Football,Score,1991,580,,,1
Greg Lewis,Football,Score,1991,571,,,1
Luis Sharpe,Football,Score,1991,412,,,1
Tunch Ilkin,Football,Score,1991,545,,,1
Will Wolford,Football,Score,1991,472,,,1
Mike Kenn,Football,Score,1991,552,,,1
Gene Atkins,Football,Score,1991,617,,,1
Rich Camarillo,Football,Score,1991,16,,,1
Mike Kenn,Football,Score,1991,552,,,1
Bruce Armstrong,Football,Score,1991,640,,,1
Wes Hopkins,Football,Score,1991,471,,,1
Mark Carrier,Football,Score,1991,416,,,1
Jarrod Bunch,Football,Score,1991,581,,,1
James Brooks,Football,Score,1991,622,,,1
Dave Krieg,Football,Score,1991,362,,,3
Andre Ware,Football,Score,1991,542,,,3
John Elway,Football,Score,1991,410,,,3
Rodney Peete,Football,Score,1991,47,,,3
Dan Marino,Football,Score,1991,385,,,3
Jim Harbaugh,Football,Score,1991,264,,,3
Don Majkowski,Football,Score,1991,419,,,3
Freeman McNeil,Football,Score,1991,495,,,3
Wes Hopkins,Football,Score,1991,471,,,3
Harry Hamilton,Football,Score,1991,351,,,3
Andre Waters,Football,Score,1991,536,,,3
Richard Dent,Football,Score,1991,553,,,3
Ray Agnew,Football,Score,1991,539,,,3
Charles Mann,Football,Score,1991,411,,,3
Tunch Ilkin,Football,Score,1991,545,,,3
Will Wolford,Football,Score,1991,472,,,3
Mike Kenn,Football,Score,1991,552,,,3
Mark Carrier,Football,Score,1991,416,,,3
Bennie Blades,Football,Score,1991,464,,,3
Donnell Woolford,Football,Score,1991,548,,,3
Gene Atkins,Football,Score,1991,617,,,3
Albert Lewis,Football,Score,1991,352,,,3
Rod Woodson ,Football,Score,1991,547,,,3
Kirby Jackson,Football,Score,1991,533,,,3
Mark Kelso,Football,Score,1991,431,,,3
Tony Stargell,Football,Score,1991,466,,,3
Ronnie Lippett,Football,Score,1991,557,,,3
Everson Walls,Football,Score,1991,455,,,3
Frank Minnifield,Football,Score,1991,414,,,3
LeRoy Butler,Football,Score,1991,456,,,3
Sam Seale,Football,Score,1991,473,,,3
Tim McKyer,Football,Score,1991,400,,,3
Ray Crockett,Football,Score,1991,34,,,3
Donnell Woolford,Football,Score,1991,548,,,3
Nate Odomes,Football,Score,1991,392,,,3
Deion Sanders,Football,Score,1991,395,,,3
Vince Buck,Football,Score,1991,528,,,3
Darrell Green ,Football,Score,1991,346,,,3
Jerome Brown,Football,Score,1991,407,,,3
Danny Noonan,Football,Score,1991,559,,,3
William Perry,Football,Score,1991,390,,,3
Steve McMichael,Football,Score,1991,492,,,3
William Roberts,Football,Score,1991,506,,,3
Randall McDaniel,Football,Score,1991,375,,,3
Jim Ritcher,Football,Score,1991,474,,,3
Dave Szott,Football,Score,1991,483,,,3
Tom Newberry,Football,Score,1991,66,,,3
Bruce Reimers,Football,Score,1991,485,,,3
Mike Golic,Football,Score,1991,519,,,3
Mike Munchak,Football,Score,1991,256,,,3
Mark Bortz,Football,Score,1991,465,,,3
Jeff Uhlenhake,Football,Score,1991,149,,,3
Dermontti Dawson,Football,Score,1991,423,,,3
Tim Grunhard,Football,Score,1991,379,,,3
Jesse Sapolu,Football,Score,1991,434,,,3
Jay Hilgenberg,Football,Score,1991,63,,,3
Kirk Lowdermilk,Football,Score,1991,458,,,3
Randy Grimes,Football,Score,1991,468,,,3
Ray Donaldson,Football,Score,1991,399,,,3
Seth Joyner,Football,Score,1991,460,,,3
Pat Leahy,Football,Score,1991,366,,,3
Richmond Webb,Football,Score,1991,236,,,3
Reyna Thompson,Football,Score,1991,394,,,3
Mike Horan,Football,Score,1991,558,,,3
Merril Hoge,Football,Score,1991,355,,,3
Reggie Langhorne,Football,Score,1991,418,,,3
Ray Bentley,Football,Score,1991,347,,,3
Dennis Gibson,Football,Score,1991,613,,,3
Gary Reasons,Football,Score,1991,482,,,3
Vaughan Johnson,Football,Score,1991,382,,,3
John Offerdahl,Football,Score,1991,445,,,3
Ed Reynolds,Football,Score,1991,479,,,3
Shane Colan,Football,Score,1991,356,,,3
Junior Seau,Football,Score,1991,354,,,3
David Little,Football,Score,1991,107,,,3
Frank Stams,Football,Score,1991,540,,,3
Hardy Nickerson,Football,Score,1991,513,,,3
Pepper Johnson,Football,Score,1991,152,,,3
Clyde Simmons,Football,Score,1991,446,,,3
Renaldo Turnbull,Football,Score,1991,353,,,3
Reggie White,Football,Score,1991,560,,,3
Leon Seals,Football,Score,1991,453,,,3
Skip McClendon,Football,Score,1991,168,,,3
Geg Townsend,Football,Score,1991,361,,,3
Trace Armstrong,Football,Score,1991,93,,,3
Burt Grossman,Football,Score,1991,551,,,3
Jim Skow,Football,Score,1991,441,,,3
Jeff Lageman,Football,Score,1991,444,,,3
Felix Wright,Football,Score,1991,368,,,3
Greg Jackson,Football,Score,1991,544,,,3
Carnell Lake,Football,Score,1991,384,,,3
David Fulcher,Football,Score,1991,405,,,3
Mark Robinson,Football,Score,1991,391,,,3
Brian Jordan,Football,Score,1991,417,,,3
Martin Bayless,Football,Score,1991,244,,,3
Gaston Green,Football,Score,1991,554,,,3
Herschel Walker,Football,Score,1991,348,,,3
Willie Anderson,Football,Score,1991,425,,,3
Chip Banks,Football,Score,1991,448,,,3
Aaron Wallace,Football,Score,1991,562,,,3
Ernie Jones,Football,Score,1991,462,,,3
Ricky Proehl,Football,Score,1991,369,,,3
Jessie Hester,Football,Score,1991,363,,,3
Lawrence Taylor,Football,Score,1991,529,,,3
John Grimsley,Football,Score,1991,54,,,3
Lawrence Dawsey,Football,Score,1991,612,,,3
Aaron Craver,Football,Score,1991,564,,,3
Gary Zimmerman,Football,Score,1991,435,,,3
Richard Johnson,Football,Score,1991,374,,,3
James Lofton,Football,Score,1991,180,,,3
Vance Johnson,Football,Score,1991,563,,,3
Chris Singleton,Football,Score,1991,459,,,3
Steve Tasker,Football,Score,1991,364,,,3
Luis Sharpe,Football,Score,1991,412,,,3
Kelvin Martin,Football,Score,1991,74,,,3
Rickey Jackson,Football,Score,1991,450,,,3
Brett Perriman,Football,Score,1991,541,,,3
Mark Duper,Football,Score,1991,430,,,3
Jeff Query,Football,Score,1991,550,,,3
Robert Clark ,Football,Score,1991,438,,,3
Jay Schroeder,Football,Score,1991,357,,,3
Buddy Brister,Football,Score,1991,404,,,3
Phil Simms,Football,Score,1991,555,,,3
Jeff Hostetler,Football,Score,1991,475,,,3
Vinny Testaverde,Football,Score,1991,398,,,3
Ken O'Brien,Football,Score,1991,428,,,3
Jim Everett,Football,Score,1991,367,,,3
Rick Donnelly,Football,Score,1991,442,,,3
Mike Cofer,Football,Score,1991,467,,,3
Lee Johnson,Football,Score,1991,451,,,3
Roger Ruzek,Football,Score,1991,526,,,3
Naz Worthen,Football,Score,1991,478,,,3
Vai Sikahema,Football,Score,1991,422,,,3
Reggie White,Football,Score,1991,655,,Sack Attack,3
David Fulcher,Football,Score,1991,650,,Crunch Crew,3
Dennis Byrd,Football,Score,1991,659,,Sack Attack,3
Kevin Greene,Football,Score,1991,658,,Sack Attack,3
Joey Browner,Football,Score,1991,648,,Crunch Crew,3
Cris Carter,Football,Score,1991,487,,,3
Ken Ruettgers,Football,Score,1990,386,,,3
Gary Plummer,Football,Score,1991,389,,,3
Harris Barton,Football,Score,1990,395,,,3
Kyle Clifton,Football,Score,1991,386,,,3
Mitchell Price,Football,Score,1991,476,,,3
Will Wolford,Football,Score,1991,472,,,3
Byron Evans,Football,Score,1991,172,,,3
Stanley Richard,Football,Score,1991,586,,,3
Rob Moore,Football,Score,1991,403,,,3
Reggie Rutland,Football,Score,1990,498,,,3
Mark Robinson,Football,Score,1991,653,,Crunch Crew,3
Blair Thomas,Football,Score,1990,608,,The Class of 1990,3
Mark Carrier,Football,Score,1990,604,,,3
Warren Powers,Football,Score,1991,46,,,3
Anthony Miller,Football,Score,1991,370,,,3
Karl Mecklenburg,Football,Score,1991,77,,,3
Ron Rivera,Football,Score,1991,113,,,3
Hassan Jones,Football,Score,1991,413,,,3
Haywood Jeffires,Football,Score,1991,377,,,3
Irving Fryar,Football,Score,1991,87,,,3
